Date,Open,High,Low,Close,Adj Close,Volume
2010-04-12,1.4225560426712036,1.45488703250885,1.4117790460586548,1.4225560426712036,1.2557111978530884,1041690
2010-04-13,1.401002049446106,1.4225560426712036,1.3902250528335571,1.401002049446106,1.2366851568222046,504864
2010-04-14,1.4225560426712036,1.4333330392837524,1.401002049446106,1.4225560426712036,1.2557111978530884,449745
2010-04-15,1.4117790460586548,1.4333330392837524,1.4117790460586548,1.4117790460586548,1.2461981773376465,902821
2010-04-16,1.4441100358963013,1.45488703250885,1.401002049446106,1.4441100358963013,1.2747372388839722,1206260
2010-04-19,1.4225560426712036,1.4333330392837524,1.4117790460586548,1.4225560426712036,1.2557111978530884,894155
2010-04-20,1.4333330392837524,1.4333330392837524,1.4117790460586548,1.4333330392837524,1.2652240991592407,645828
2010-04-21,1.4441100358963013,1.465664029121399,1.4225560426712036,1.4441100358963013,1.2747372388839722,1047581
2010-04-22,1.45488703250885,1.4872169494628906,1.4441100358963013,1.45488703250885,1.2842501401901245,1554726
2010-04-23,1.45488703250885,1.45488703250885,1.45488703250885,1.45488703250885,1.2842501401901245,0
2010-04-26,1.5195480585098267,1.5303250551223755,1.465664029121399,1.5195480585098267,1.341327428817749,1971602
2010-04-27,1.5087709426879883,1.5411020517349243,1.5087709426879883,1.5087709426879883,1.3318144083023071,774338
2010-04-28,1.5303250551223755,1.562656044960022,1.4764410257339478,1.5303250551223755,1.350840449333191,2381816
2010-04-29,1.5734330415725708,1.6057640314102173,1.5518790483474731,1.5734330415725708,1.388892412185669,1207166
2010-04-30,1.5518790483474731,1.5842100381851196,1.5518790483474731,1.5518790483474731,1.3698664903640747,1123196
2010-05-03,1.5195480585098267,1.5734330415725708,1.4979939460754395,1.5195480585098267,1.341327428817749,724244
2010-05-04,1.5087709426879883,1.5411020517349243,1.4979939460754395,1.5087709426879883,1.3318144083023071,374705
2010-05-05,1.4441100358963013,1.5411020517349243,1.4441100358963013,1.4441100358963013,1.2747372388839722,950774
2010-05-06,1.5303250551223755,1.5303250551223755,1.4117790460586548,1.5303250551223755,1.350840449333191,1394905
2010-05-07,1.45488703250885,1.4979939460754395,1.4441100358963013,1.45488703250885,1.2842501401901245,828439
2010-05-10,1.4872169494628906,1.5195480585098267,1.465664029121399,1.4872169494628906,1.3127882480621338,871560
2010-05-11,1.465664029121399,1.5087709426879883,1.45488703250885,1.465664029121399,1.293763279914856,478978
2010-05-12,1.4872169494628906,1.4979939460754395,1.465664029121399,1.4872169494628906,1.3127882480621338,257301
2010-05-13,1.4764410257339478,1.5087709426879883,1.4764410257339478,1.4764410257339478,1.3032763004302979,392281
2010-05-14,1.4225560426712036,1.4872169494628906,1.4225560426712036,1.4225560426712036,1.2557111978530884,1034191
2010-05-17,1.4225560426712036,1.4333330392837524,1.357893943786621,1.4225560426712036,1.2557111978530884,1123274
2010-05-18,1.465664029121399,1.4872169494628906,1.4225560426712036,1.465664029121399,1.293763279914856,1020387
2010-05-19,1.465664029121399,1.465664029121399,1.465664029121399,1.465664029121399,1.293763279914856,0
2010-05-20,1.4117790460586548,1.465664029121399,1.3902250528335571,1.4117790460586548,1.2461981773376465,608107
2010-05-21,1.465664029121399,1.465664029121399,1.3794480562210083,1.465664029121399,1.293763279914856,565074
2010-05-24,1.4764410257339478,1.4979939460754395,1.45488703250885,1.4764410257339478,1.3032763004302979,749644
2010-05-25,1.4117790460586548,1.45488703250885,1.401002049446106,1.4117790460586548,1.2461981773376465,404066
2010-05-26,1.4333330392837524,1.4764410257339478,1.4117790460586548,1.4333330392837524,1.2652240991592407,938008
2010-05-27,1.4333330392837524,1.4441100358963013,1.4117790460586548,1.4333330392837524,1.2652240991592407,556207
2010-05-28,1.4764410257339478,1.4872169494628906,1.45488703250885,1.4764410257339478,1.3032763004302979,417040
2010-05-31,1.4333330392837524,1.465664029121399,1.4225560426712036,1.4333330392837524,1.2652240991592407,50782
2010-06-01,1.4764410257339478,1.5087709426879883,1.4225560426712036,1.4764410257339478,1.3032763004302979,865683
2010-06-02,1.4764410257339478,1.5087709426879883,1.4225560426712036,1.4764410257339478,1.3032763004302979,1021755
2010-06-03,1.4979939460754395,1.5087709426879883,1.4764410257339478,1.4764410257339478,1.3032763004302979,303137
2010-06-04,1.45488703250885,1.4979939460754395,1.4441100358963013,1.45488703250885,1.2842501401901245,333306
2010-06-07,1.4441100358963013,1.45488703250885,1.4225560426712036,1.4441100358963013,1.2747372388839722,244108
2010-06-08,1.465664029121399,1.562656044960022,1.4333330392837524,1.465664029121399,1.293763279914856,2229174
2010-06-09,1.5087709426879883,1.5411020517349243,1.4764410257339478,1.5087709426879883,1.3318144083023071,1711695
2010-06-10,1.5303250551223755,1.5303250551223755,1.4764410257339478,1.5303250551223755,1.350840449333191,669913
2010-06-11,1.5303250551223755,1.5411020517349243,1.4872169494628906,1.5303250551223755,1.350840449333191,984591
2010-06-14,1.5087709426879883,1.5411020517349243,1.5087709426879883,1.5087709426879883,1.3318144083023071,887975
2010-06-15,1.5087709426879883,1.5303250551223755,1.4979939460754395,1.5087709426879883,1.3318144083023071,667829
2010-06-16,1.5195480585098267,1.5411020517349243,1.5087709426879883,1.5195480585098267,1.341327428817749,167095
2010-06-17,1.5087709426879883,1.5303250551223755,1.5087709426879883,1.5087709426879883,1.3318144083023071,163979
2010-06-18,1.5842100381851196,1.5842100381851196,1.5195480585098267,1.5842100381851196,1.3984054327011108,3718912
2010-06-21,1.5518790483474731,1.5842100381851196,1.5518790483474731,1.5518790483474731,1.3698664903640747,214361
2010-06-22,1.5518790483474731,1.5734330415725708,1.5303250551223755,1.5518790483474731,1.3698664903640747,415500
2010-06-23,1.6165410280227661,1.6596490144729614,1.5518790483474731,1.6165410280227661,1.426944613456726,1441984
2010-06-24,1.6488720178604126,1.6812020540237427,1.6057640314102173,1.6488720178604126,1.4554836750030518,1413141
2010-06-25,1.6488720178604126,1.6812020540237427,1.6380950212478638,1.6488720178604126,1.4554836750030518,869510
2010-06-28,1.5949870347976685,1.6596490144729614,1.5949870347976685,1.627318024635315,1.436457633972168,304342
2010-06-29,1.5949870347976685,1.6380950212478638,1.562656044960022,1.5949870347976685,1.4079185724258423,354744
2010-06-30,1.5842100381851196,1.6057640314102173,1.4764410257339478,1.5842100381851196,1.3984054327011108,210697
2010-07-01,1.5734330415725708,1.5949870347976685,1.5411020517349243,1.5734330415725708,1.388892412185669,556890
2010-07-02,1.5842100381851196,1.5949870347976685,1.562656044960022,1.5842100381851196,1.3984054327011108,569141
2010-07-05,1.5842100381851196,1.5949870347976685,1.4225560426712036,1.5842100381851196,1.3984054327011108,334204
2010-07-06,1.5949870347976685,1.6380950212478638,1.5842100381851196,1.5949870347976685,1.4079185724258423,682915
2010-07-07,1.562656044960022,1.5842100381851196,1.562656044960022,1.562656044960022,1.379379391670227,262729
2010-07-08,1.5842100381851196,1.6165410280227661,1.5842100381851196,1.5842100381851196,1.3984054327011108,541741
2010-07-09,1.5734330415725708,1.6057640314102173,1.562656044960022,1.5734330415725708,1.388892412185669,528045
2010-07-12,1.5518790483474731,1.5734330415725708,1.5411020517349243,1.5518790483474731,1.3698664903640747,791705
2010-07-13,1.5518790483474731,1.562656044960022,1.5303250551223755,1.5518790483474731,1.3698664903640747,489545
2010-07-14,1.5303250551223755,1.5842100381851196,1.5303250551223755,1.5303250551223755,1.350840449333191,531551
2010-07-15,1.5087709426879883,1.5518790483474731,1.4979939460754395,1.5087709426879883,1.3318144083023071,1205690
2010-07-16,1.4979939460754395,1.5303250551223755,1.4979939460754395,1.4979939460754395,1.3223012685775757,312825
2010-07-19,1.5303250551223755,1.562656044960022,1.4872169494628906,1.5303250551223755,1.350840449333191,2478625
2010-07-20,1.4872169494628906,1.5518790483474731,1.465664029121399,1.4872169494628906,1.3127882480621338,2327348
2010-07-21,1.4764410257339478,1.5087709426879883,1.4441100358963013,1.4764410257339478,1.3032763004302979,2194368
2010-07-22,1.4979939460754395,1.4979939460754395,1.45488703250885,1.4979939460754395,1.3223012685775757,1016934
2010-07-23,1.4872169494628906,1.5087709426879883,1.4764410257339478,1.4872169494628906,1.3127882480621338,532100
2010-07-26,1.4872169494628906,1.4979939460754395,1.465664029121399,1.4872169494628906,1.3127882480621338,783409
2010-07-27,1.4872169494628906,1.5087709426879883,1.4872169494628906,1.4872169494628906,1.3127882480621338,580140
2010-07-28,1.465664029121399,1.4979939460754395,1.45488703250885,1.465664029121399,1.293763279914856,1011706
2010-07-29,1.45488703250885,1.4872169494628906,1.4441100358963013,1.45488703250885,1.2842501401901245,723368
2010-07-30,1.401002049446106,1.465664029121399,1.3902250528335571,1.401002049446106,1.2366851568222046,3159152
2010-08-02,1.45488703250885,1.465664029121399,1.3902250528335571,1.401002049446106,1.2366851568222046,3155904
2010-08-03,1.3794480562210083,1.401002049446106,1.36867094039917,1.3794480562210083,1.2176591157913208,2302061
2010-08-04,1.3902250528335571,1.4225560426712036,1.3794480562210083,1.3902250528335571,1.2271721363067627,6806567
2010-08-05,1.4333330392837524,1.4333330392837524,1.3902250528335571,1.4333330392837524,1.2652240991592407,5534893
2010-08-06,1.45488703250885,1.45488703250885,1.4225560426712036,1.45488703250885,1.2842501401901245,4216912
2010-08-09,1.4441100358963013,1.465664029121399,1.4441100358963013,1.4441100358963013,1.2747372388839722,2431884
2010-08-10,1.4333330392837524,1.45488703250885,1.4117790460586548,1.4333330392837524,1.2652240991592407,1583334
2010-08-11,1.401002049446106,1.4333330392837524,1.3902250528335571,1.401002049446106,1.2366851568222046,2270141
2010-08-12,1.3902250528335571,1.4117790460586548,1.36867094039917,1.3902250528335571,1.2271721363067627,1328332
2010-08-13,1.3902250528335571,1.4117790460586548,1.3794480562210083,1.3902250528335571,1.2271721363067627,1261428
2010-08-16,1.3902250528335571,1.3902250528335571,1.357893943786621,1.3902250528335571,1.2271721363067627,650006
2010-08-17,1.3794480562210083,1.401002049446106,1.36867094039917,1.3794480562210083,1.2176591157913208,1490272
2010-08-18,1.3794480562210083,1.3902250528335571,1.357893943786621,1.3794480562210083,1.2176591157913208,1074260
2010-08-19,1.36867094039917,1.3902250528335571,1.357893943786621,1.36867094039917,1.208146095275879,1634305
2010-08-20,1.3363399505615234,1.36867094039917,1.3255629539489746,1.3363399505615234,1.1796070337295532,1760512
2010-08-23,1.3363399505615234,1.3417290449142456,1.3309520483016968,1.3363399505615234,1.1796070337295532,585217
2010-08-24,1.3147859573364258,1.3417290449142456,1.2986210584640503,1.3147859573364258,1.1605809926986694,1398214
2010-08-25,1.2986210584640503,1.3255629539489746,1.293233036994934,1.2986210584640503,1.1463119983673096,1096422
2010-08-26,1.304008960723877,1.3147859573364258,1.2986210584640503,1.304008960723877,1.1510679721832275,412347
2010-08-27,1.357893943786621,1.36867094039917,1.304008960723877,1.357893943786621,1.198633074760437,3263638
2010-08-30,1.357893943786621,1.357893943786621,1.357893943786621,1.357893943786621,1.198633074760437,0
2010-08-31,1.36867094039917,1.36867094039917,1.3471169471740723,1.36867094039917,1.208146095275879,1327383
2010-09-01,1.36867094039917,1.3794480562210083,1.3471169471740723,1.36867094039917,1.208146095275879,908721
2010-09-02,1.357893943786621,1.36867094039917,1.3471169471740723,1.357893943786621,1.198633074760437,971455
2010-09-03,1.36867094039917,1.3902250528335571,1.357893943786621,1.36867094039917,1.208146095275879,2200412
2010-09-06,1.357893943786621,1.3794480562210083,1.3471169471740723,1.357893943786621,1.198633074760437,1379478
2010-09-07,1.357893943786621,1.357893943786621,1.3363399505615234,1.357893943786621,1.198633074760437,687939
2010-09-08,1.3471169471740723,1.374060034751892,1.3363399505615234,1.357893943786621,1.198633074760437,1180668
2010-09-09,1.3632830381393433,1.374060034751892,1.357893943786621,1.357893943786621,1.198633074760437,1180668
2010-09-10,1.357893943786621,1.357893943786621,1.357893943786621,1.357893943786621,1.198633074760437,0
2010-09-13,1.401002049446106,1.4117790460586548,1.36867094039917,1.401002049446106,1.2366851568222046,6861137
2010-09-14,1.4117790460586548,1.4225560426712036,1.3902250528335571,1.4117790460586548,1.2461981773376465,1994424
2010-09-15,1.4225560426712036,1.4333330392837524,1.401002049446106,1.4225560426712036,1.2557111978530884,3107913
2010-09-16,1.45488703250885,1.465664029121399,1.4117790460586548,1.45488703250885,1.2842501401901245,9971602
2010-09-17,1.4225560426712036,1.4764410257339478,1.4225560426712036,1.4225560426712036,1.2557111978530884,2841058
2010-09-20,1.4333330392837524,1.4333330392837524,1.4117790460586548,1.4333330392837524,1.2652240991592407,874695
2010-09-21,1.4225560426712036,1.4441100358963013,1.401002049446106,1.4225560426712036,1.2557111978530884,1065276
2010-09-22,1.4333330392837524,1.4441100358963013,1.4117790460586548,1.4333330392837524,1.2652240991592407,3685008
2010-09-23,1.4225560426712036,1.4333330392837524,1.401002049446106,1.4225560426712036,1.2557111978530884,5394315
2010-09-24,1.4333330392837524,1.4441100358963013,1.4117790460586548,1.4333330392837524,1.2652240991592407,2898653
2010-09-27,1.4333330392837524,1.4441100358963013,1.4225560426712036,1.4333330392837524,1.2652240991592407,1027170
2010-09-28,1.4333330392837524,1.4441100358963013,1.4117790460586548,1.4333330392837524,1.2652240991592407,1283228
2010-09-29,1.4333330392837524,1.4441100358963013,1.4225560426712036,1.4333330392837524,1.2652240991592407,1222437
2010-09-30,1.45488703250885,1.45488703250885,1.4117790460586548,1.45488703250885,1.2842501401901245,2324436
2010-10-01,1.4441100358963013,1.45488703250885,1.4333330392837524,1.4441100358963013,1.2747372388839722,745005
2010-10-04,1.4333330392837524,1.45488703250885,1.4333330392837524,1.4333330392837524,1.2652240991592407,1054638
2010-10-05,1.465664029121399,1.4979939460754395,1.4333330392837524,1.465664029121399,1.293763279914856,6455013
2010-10-06,1.4872169494628906,1.5087709426879883,1.465664029121399,1.4872169494628906,1.3127882480621338,11656488
2010-10-07,1.45488703250885,1.4872169494628906,1.45488703250885,1.45488703250885,1.2842501401901245,3811413
2010-10-08,1.4764410257339478,1.4764410257339478,1.4441100358963013,1.4764410257339478,1.3032763004302979,543378
2010-10-11,1.4764410257339478,1.4872169494628906,1.465664029121399,1.4764410257339478,1.3032763004302979,5643062
2010-10-12,1.5195480585098267,1.5518790483474731,1.4764410257339478,1.5195480585098267,1.341327428817749,13935801
2010-10-13,1.5734330415725708,1.5734330415725708,1.5303250551223755,1.5734330415725708,1.388892412185669,1602118
2010-10-14,1.5303250551223755,1.5949870347976685,1.5087709426879883,1.5303250551223755,1.350840449333191,1698357
2010-10-15,1.5411020517349243,1.562656044960022,1.5195480585098267,1.5411020517349243,1.3603534698486328,2737811
2010-10-18,1.562656044960022,1.5734330415725708,1.5411020517349243,1.562656044960022,1.379379391670227,1319042
2010-10-19,1.5734330415725708,1.5842100381851196,1.562656044960022,1.5734330415725708,1.388892412185669,1668276
2010-10-20,1.6380950212478638,1.6488720178604126,1.562656044960022,1.6380950212478638,1.4459705352783203,1718253
2010-10-21,1.6488720178604126,1.6596490144729614,1.6165410280227661,1.6488720178604126,1.4554836750030518,986960
2010-10-22,1.6704250574111938,1.6812020540237427,1.5734330415725708,1.6704250574111938,1.4745087623596191,1543005
2010-10-25,1.6812020540237427,1.724310040473938,1.6704250574111938,1.6812020540237427,1.484021782875061,879989
2010-10-26,1.6380950212478638,1.6919790506362915,1.6380950212478638,1.6380950212478638,1.4459705352783203,293528
2010-10-27,1.5518790483474731,1.6812020540237427,1.5518790483474731,1.5518790483474731,1.3698664903640747,558199
2010-10-28,1.562656044960022,1.5734330415725708,1.45488703250885,1.5518790483474731,1.3698664903640747,536887
2010-10-29,1.5518790483474731,1.5518790483474731,1.5518790483474731,1.5518790483474731,1.3698664903640747,0
2010-11-01,1.6327060461044312,1.6380950212478638,1.5411020517349243,1.6327060461044312,1.4412137269973755,1915287
2010-11-02,1.5895979404449463,1.6704250574111938,1.5842100381851196,1.5895979404449463,1.4031615257263184,458582
2010-11-03,1.6165410280227661,1.627318024635315,1.5842100381851196,1.6165410280227661,1.426944613456726,542651
2010-11-04,1.627318024635315,1.6327060461044312,1.6057640314102173,1.627318024635315,1.436457633972168,2389570
2010-11-05,1.6111520528793335,1.64348304271698,1.5842100381851196,1.6111520528793335,1.4221876859664917,1469385
2010-11-08,1.6165410280227661,1.6219290494918823,1.6057640314102173,1.6165410280227661,1.426944613456726,358786
2010-11-09,1.6111520528793335,1.627318024635315,1.6111520528793335,1.6111520528793335,1.4221876859664917,309718
2010-11-10,1.6003750562667847,1.6111520528793335,1.5842100381851196,1.6003750562667847,1.4126746654510498,687360
2010-11-11,1.5842100381851196,1.6111520528793335,1.5842100381851196,1.5842100381851196,1.3984054327011108,551141
2010-11-12,1.5949870347976685,1.6165410280227661,1.562656044960022,1.5949870347976685,1.4079185724258423,345129
2010-11-15,1.5949870347976685,1.5949870347976685,1.5788209438323975,1.5895979404449463,1.4031615257263184,16702
2010-11-16,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.4031615257263184,0
2010-11-17,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.4031615257263184,0
2010-11-18,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.4031615257263184,0
2010-11-19,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.5895979404449463,1.4031615257263184,0
2010-11-22,1.5680450201034546,1.6219290494918823,1.5680450201034546,1.5680450201034546,1.384136438369751,1230909
2010-11-23,1.5518790483474731,1.6111520528793335,1.5087709426879883,1.5518790483474731,1.3698664903640747,474559
2010-11-24,1.5842100381851196,1.5842100381851196,1.5518790483474731,1.5572680234909058,1.374623417854309,549692
2010-11-25,1.5788209438323975,1.5895979404449463,1.5680450201034546,1.5788209438323975,1.3936485052108765,456771
2010-11-26,1.5195480585098267,1.5734330415725708,1.5087709426879883,1.5195480585098267,1.341327428817749,404346
2010-11-29,1.4441100358963013,1.535714030265808,1.4441100358963013,1.4441100358963013,1.2747372388839722,795023
2010-11-30,1.4872169494628906,1.4872169494628906,1.4333330392837524,1.4872169494628906,1.3127882480621338,507498
2010-12-01,1.4872169494628906,1.5033830404281616,1.465664029121399,1.4872169494628906,1.3127882480621338,1474891
2010-12-02,1.4926060438156128,1.5141600370407104,1.4872169494628906,1.4926060438156128,1.3175452947616577,672778
2010-12-03,1.5195480585098267,1.5249370336532593,1.4979939460754395,1.5195480585098267,1.341327428817749,424838
2010-12-06,1.535714030265808,1.5518790483474731,1.5249370336532593,1.535714030265808,1.3555972576141357,714596
2010-12-07,1.4979939460754395,1.5734330415725708,1.4979939460754395,1.4979939460754395,1.3223012685775757,799659
2010-12-08,1.535714030265808,1.5572680234909058,1.4979939460754395,1.535714030265808,1.3555972576141357,706307
2010-12-09,1.5087709426879883,1.5680450201034546,1.481829047203064,1.5087709426879883,1.3318144083023071,700564
2010-12-10,1.5087709426879883,1.5411020517349243,1.4979939460754395,1.5087709426879883,1.3318144083023071,651839
2010-12-13,1.5087709426879883,1.5303250551223755,1.5087709426879883,1.5303250551223755,1.350840449333191,486223
2010-12-14,1.5303250551223755,1.5572680234909058,1.5303250551223755,1.546491026878357,1.3651103973388672,323839
2010-12-15,1.5572680234909058,1.5572680234909058,1.5411020517349243,1.5518790483474731,1.3698664903640747,59386
2010-12-16,1.5195480585098267,1.5195480585098267,1.481829047203064,1.4872169494628906,1.3127882480621338,588849
2010-12-17,1.4872169494628906,1.5087709426879883,1.45488703250885,1.45488703250885,1.2842501401901245,333860
2010-12-20,1.45488703250885,1.4602750539779663,1.4333330392837524,1.4494980573654175,1.2794932126998901,108936
2010-12-21,1.4710520505905151,1.481829047203064,1.4494980573654175,1.4710520505905151,1.298519253730774,347731
2010-12-22,1.465664029121399,1.481829047203064,1.45488703250885,1.465664029121399,1.293763279914856,478102
2010-12-23,1.465664029121399,1.4710520505905151,1.45488703250885,1.465664029121399,1.293763279914856,175294
2010-12-24,1.4602750539779663,1.4872169494628906,1.4494980573654175,1.4602750539779663,1.2890063524246216,495867
2010-12-27,1.4279439449310303,1.4602750539779663,1.4171669483184814,1.4279439449310303,1.260467290878296,764747
